Music,Artist,Text,Language,Url,Search Status,Unnamed: 6
Ideologia,Cazuza,"['Meu', 'partido', 'É', 'coração', 'partido', 'ilusões', 'todas', 'perdidas', 'Os', 'sonhos', 'todos', 'vendidos', 'Tão', 'barato', 'acredito', 'Eu', 'acredito', 'Que', 'garoto', 'ia', 'mudar', 'mundo', 'Mudar', 'mundo', 'Frequenta', 'agora', 'festas', 'Grand', 'Monde', 'Meus', 'heróis', 'morreram', 'overdose', 'Meus', 'inimigos', 'poder', 'Ideologia', 'Eu', 'quero', 'pra', 'viver', 'Ideologia', 'Eu', 'quero', 'pra', 'viver', 'O', 'prazer', 'Agora', 'risco', 'vida', 'Meu', 'sex', 'and', 'drugs', 'nenhum', 'rock', 'n', 'roll', 'Eu', 'vou', 'pagar', 'conta', 'analista', 'Pra', 'nunca', 'ter', 'saber', 'Pois', 'garoto', 'ia', 'mudar', 'mundo', 'Mudar', 'mundo', 'Agora', 'assiste', 'tudo', 'cima', 'muro', 'Meus', 'heróis', 'morreram', 'overdose', 'Meus', 'inimigos', 'poder', 'Ideologia', 'Eu', 'quero', 'pra', 'viver', 'Ideologia', 'Eu', 'quero', 'pra', 'viver', '©', 'Warner', 'Chappell']",PT-BR,https://api.vagalume.com.br/search.php?art= Cazuza &mus=Ideologia&apikey=dc668952146a4a25b6d06586e7b69708,exact,
GuerreiroMenino,Fagner,"['Um', 'homem', 'chora', 'Menina', 'morena', 'Também', 'deseja', 'colo', 'Palavras', 'amenas', 'Precisa', 'carinho', 'Precisa', 'ternura', 'Precisa', 'abraço', 'Da', 'própria', 'candura', 'Guerreiros', 'pessoas', 'São', 'fortes', 'frágeis', 'Guerreiros', 'meninos', 'No', 'fundo', 'peito', 'Precisam', 'descanso', 'Precisam', 'remanso', 'Precisam', 'sonho', 'Que', 'tornem', 'perfeitos', 'É', 'triste', 'ver', 'homem', 'Guerreiro', 'menino', 'Com', 'barra', 'tempo', 'Por', 'sobre', 'ombros', 'Eu', 'vejo', 'berra', 'Eu', 'vejo', 'sangra', 'dor', 'traz', 'peito', 'Pois', 'ama', 'ama', 'Um', 'homem', 'humilha', 'Se', 'castram', 'sonho', 'Seu', 'sonho', 'vida', 'vida', 'trabalho', 'trabalho', 'Um', 'homem', 'honra', 'honra', 'Se', 'morre', 'mata', 'Não', 'dá', 'pra', 'ser', 'feliz', 'Não', 'dá', 'pra', 'ser', 'feliz', 'Não', 'dá', 'pra', 'ser', 'feliz', 'Não', 'dá', 'pra', 'ser', 'feliz', 'By', 'F8C9A']",PT-BR,https://api.vagalume.com.br/search.php?art= Fagner &mus=Guerreiro-Menino&apikey=dc668952146a4a25b6d06586e7b69708,exact,
FestadoInterior,GalCosta,"['Fagulhas', 'pontas', 'agulhas', 'Brilham', 'estrelas', 'São', 'João', 'Babados', 'xotes', 'xaxados', 'Seguram', 'pontas', 'coração', 'Bombas', 'guerra-magia', 'Ninguem', 'matava', 'ninguem', 'morria', 'Nas', 'trincheiras', 'alegria', 'O', 'explodia', 'amor', 'Ardia', 'fogueira', 'esquenta', 'vida', 'inteira', 'eterna', 'noite', 'Sempre', 'primeira', 'Festa', 'Interior']",PT-BR,https://api.vagalume.com.br/search.php?art= Gal Costa &mus=Festa-do-Interior&apikey=dc668952146a4a25b6d06586e7b69708,aprox,
Vitoriosa,IvanLins,"['Quero', 'risada', 'gostosa', 'Esse', 'jeito', 'achar', 'Que', 'vida', 'pode', 'ser', 'maravilhosa', 'Quero', 'alegria', 'escandalosa', 'Vitoriosa', 'ter', 'Vergonha', 'aprender', 'goza', 'Quero', 'toda', 'pouca', 'castidade', 'Quero', 'toda', 'louca', 'liberdade', 'Quero', 'toda', 'vontade', 'De', 'passar', 'limites', 'ir', 'além', 'ir', 'além', 'Quero', 'risada', 'gostosa', 'Esse', 'jeito', 'achar', 'Que', 'vida', 'pode', 'ser', 'maravilhosa', 'Que', 'vida', 'pode', 'ser', 'maravilhosa']",PT-BR,https://api.vagalume.com.br/search.php?art= Ivan Lins &mus=Vitoriosa&apikey=dc668952146a4a25b6d06586e7b69708,exact,
Esquinas,Djavan,"['Esquinas/Djavan', 'Só', 'sei', 'esquinas', 'passei', 'Só', 'sei', 'sei', 'Sabe', 'lá', 'ter', 'ter', 'ter', 'pra', 'dar', 'Sabe', 'lá', 'sabe', 'lá', 'arredores', 'amor', 'Que', 'vai', 'saber', 'reparar', 'Que', 'dia', 'nasceu', 'Só', 'sei', 'Os', 'desertos', 'atravessei', 'Só', 'sei', 'sei', 'Sabe', 'lá', 'morrer', 'sede', 'frente', 'mar', 'Sabe', 'lá', 'sabe', 'lá', 'correnteza', 'amor', 'Que', 'vai', 'saber', 'guiar', 'nave', 'breve', 'vento', 'vaga', 'De', 'leve', 'traz', 'toda', 'paz', 'Que', 'dia', 'desejo', 'levou', 'So', 'sei', 'As', 'esquinas', 'porque', 'passei', 'Só', 'sei', 'sei', 'correnteza', 'amor', 'Que', 'vai', 'saber', 'guiar', 'nave', 'breve', 'vento', 'vaga', 'De', 'leve', 'traz', 'toda', 'paz', 'Que', 'dia', 'desejo', 'levou', 'Só', 'sei', 'esquinas', 'porque', 'passei']",PT-BR,https://api.vagalume.com.br/search.php?art= Djavan &mus=Esquinas&apikey=dc668952146a4a25b6d06586e7b69708,exact,
OAmoreoPoder,RosanaFiengo,"['música', 'sombra', 'O', 'ritmo', 'ar', 'Um', 'animal', 'ronda', 'No', 'véu', 'luar', 'Eu', 'saio', 'olhos', 'Eu', 'rolo', 'chão', 'Feito', 'amor', 'queima', 'Magia', 'negra', 'sedução', 'Como', 'deusa', 'Você', 'mantém', 'coisas', 'diz', 'Me', 'levam', 'além', 'Aqui', 'nesse', 'lugar', 'Não', 'rainha', 'rei', 'Há', 'mulher', 'homem', 'Trocando', 'sonhos', 'lei', 'Como', 'deusa', 'Você', 'mantém', 'coisas', 'diz', 'Me', 'levam', 'além', 'Tão', 'perto', 'lendas', 'Tão', 'longe', 'fim', 'Afim', 'dividir', 'No', 'fundo', 'prazer', 'O', 'amor', 'poder', 'música', 'sombra', 'O', 'ritmo', 'ar', 'Um', 'animal', 'ronda', 'No', 'véu', 'luar', 'Tão', 'perto', 'lendas', 'Tão', 'longe', 'fim', 'Afim', 'dividir', 'No', 'fundo', 'prazer', 'O', 'amor', 'poder', 'Como', 'deusa', 'Você', 'mantém', 'coisas', 'diz', 'Me', 'levam', 'além', 'Tão', 'perto', 'lendas', 'Tão', 'longe', 'fim', 'Afim', 'dividir', 'No', 'fundo', 'prazer', 'O', 'amor', 'poder', 'Como', 'deusa', 'Você', 'mantém', 'coisas', 'diz', 'Me', 'levam', 'além']",PT-BR,https://api.vagalume.com.br/search.php?art= Rosana Fiengo &mus=O-Amor-e-o-Poder&apikey=dc668952146a4a25b6d06586e7b69708,aprox,
Tropicana,AlceuValença,"['Da', 'manga', 'rosa', 'quero', 'gosto', 'sumo', 'Melão', 'maduro', 'sapoti', 'juá', 'Jabuticaba', 'olhar', 'noturno', 'Beijo', 'travoso', 'umbu-cajá', 'Pela', 'macia', 'ai', 'carne', 'caju', 'Saliva', 'doce', 'doce', 'mel', 'mel', 'uruçu', 'Linda', 'morena', 'fruta', 'vez', 'temporana', 'Caldo', 'cana-caiana', 'Vem', 'desfrutar', 'Linda', 'morena', 'fruta', 'vez', 'temporana', 'Caldo', 'cana-caiana', 'Vou', 'desfrutar', 'Morena', 'tropicana', 'Eu', 'quero', 'sabor']",PT-BR,https://api.vagalume.com.br/search.php?art= Alceu Valenca &mus=Tropicana&apikey=dc668952146a4a25b6d06586e7b69708,exact,
DeixaeuTeAmar,Agepê,"['Quero', 'ir', 'fonte', 'ser', 'banhar-me', 'pureza', 'Guardar', 'pote', 'gotas', 'felicidade', 'Matar', 'saudade', 'ainda', 'existe', 'mim', 'Afagar', 'cabelos', 'molhados', 'Pelo', 'orvalho', 'natureza', 'rega', 'Com', 'sutileza', 'fez', 'perfeição', 'Deixando', 'certeza', 'amor', 'coração', 'Deixa', 'amar', 'Faz', 'conta', 'primeiro', 'Na', 'beleza', 'desse', 'olhar', 'Eu', 'quero', 'estar', 'tempo', 'inteiro', 'Quero', 'saciar', 'sede', 'No', 'desejo', 'paixão', 'alucina', 'Vou', 'embrenhar', 'nessa', 'mata', 'porque', 'Existe', 'cascata', 'água', 'cristalina', 'Aí', 'então', 'vou', 'amar', 'sede', 'Na', 'relva', 'rede', 'onde', 'quiser', 'Quero', 'pegar', 'colo', 'Te', 'deitar', 'solo', 'fazer', 'mulher', 'Quero', 'pegar', 'colo', 'Te', 'deitar', 'solo', 'fazer', 'mulher', 'Deixa', 'amar', 'Faz', 'conta', 'primeiro', 'Na', 'beleza', 'desse', 'olhar', 'Eu', 'quero', 'estar', 'tempo', 'inteiro']",PT-BR,https://api.vagalume.com.br/search.php?art= Agepe &mus=Deixa-eu-Te-Amar&apikey=dc668952146a4a25b6d06586e7b69708,exact,
CodinomeBeija-Flor,Cazuza,"['Pra', 'mentir', 'Fingir', 'perdoou', 'Tentar', 'ficar', 'amigos', 'rancor', 'emoção', 'acabou', 'Que', 'coincidência', 'amor', 'música', 'nunca', 'tocou', 'Pra', 'usar', 'tanta', 'educação', 'Pra', 'destilar', 'terceiras', 'intenções', 'Desperdiçando', 'mel', 'Devagarzinho', 'flor', 'flor', 'Entre', 'inimigos', 'beija-flor', 'Eu', 'protegi', 'nome', 'amor', 'codinome', 'Beija-flor', 'Não', 'responda', 'nunca', 'amor', 'nunca', 'Pra', 'qualquer', 'rua', 'Beija-flor', 'Que', 'podia', 'Dentro', 'orelha', 'fria', 'Dizer', 'segredos', 'liquidificador', 'Você', 'sonhava', 'acordada', 'Um', 'jeito', 'sentir', 'dor', 'Prendia', 'choro', 'aguava', 'bom', 'amor', 'Prendia', 'choro', 'aguava', 'bom', 'amor', '©', 'Editora', 'Sigem']",PT-BR,https://api.vagalume.com.br/search.php?art= Cazuza &mus=Codinome-Beija-Flor&apikey=dc668952146a4a25b6d06586e7b69708,exact,
Clarear,RoupaNova,"['Clarear', 'Baby', 'clarear', 'Pelo', 'menos', 'pouco', 'sol', 'Eu', 'quero', 'clarear', 'Quando', 'Mais', 'amor', 'Nem', 'nada', 'fazer', 'Nunca', 'tarde', 'Prá', 'lembrar', 'Que', 'sol', 'solto', 'Um', 'pouco', 'luz', 'nessa', 'vida', 'Um', 'pouco', 'luz', 'Um', 'pouco', 'luz', 'nessa', 'vida', 'Um', 'pouco', 'luz', 'nessa', 'vida', 'Um', 'pouco', 'luz', 'Um', 'pouco', 'luz', 'nessa', 'vida', 'Clarear', 'Baby', 'clarear', 'Eu', 'quero', 'clarear', 'vez', 'Tudo', 'encontrar', 'Quando', 'pouco', 'bom', 'Rarear', 'vida', 'escura', 'ruim', 'Nunca', 'tarde', 'Prá', 'lembrar', 'Que', 'sol', 'dentro', 'mim', 'Um', 'pouco', 'luz', 'nessa', 'vida', 'Um', 'pouco', 'luz', 'Um', 'pouco', 'luz', 'nessa', 'vida', 'Um', 'pouco', 'luz', 'nessa', 'vida', 'Um', 'pouco', 'luz', 'Um', 'pouco', 'luz', 'nessa', 'vida', 'Quando', 'Mais', 'amor', 'Nem', 'nada', 'fazer', 'Nunca', 'tarde', 'Prá', 'lembrar', 'Que', 'sol', 'sobre', 'Um', 'pouco', 'luz', 'nessa', 'vida', 'Um', 'pouco', 'luz', 'Um', 'pouco', 'luz', 'nessa', 'vida', 'Um', 'pouco', 'luz', 'nessa', 'vida', 'Um', 'pouco', 'luz', 'Um', 'pouco', 'luz', 'nessa', 'vida']",PT-BR,https://api.vagalume.com.br/search.php?art= Roupa Nova &mus=Clarear&apikey=dc668952146a4a25b6d06586e7b69708,exact,
Alagados,ParalamasdoSucesso,"['Todo', 'dia', 'sol', 'manhã', 'Vem', 'desafia', 'Traz', 'sonho', 'pro', 'mundo', 'Quem', 'queria', 'Palafitas', 'trapiches', 'farrapos', 'Filhos', 'mesma', 'agonia', 'cidade', 'braços', 'abertos', 'Num', 'cartão', 'postal', 'Com', 'punhos', 'fechados', 'vida', 'real', 'Lhes', 'nega', 'oportunidades', 'Mostra', 'face', 'dura', 'mal', 'Alagados', 'Trenchtown', 'Favela', 'Maré', 'esperança', 'vem', 'mar', 'Nem', 'antenas', 'Tv', 'arte', 'viver', 'dá', 'fé', 'Só', 'sabe', 'fé', 'quê', 'arte', 'viver', 'dá', 'fé', 'Só', 'sabe', 'fé', 'quê', 'Todo', 'dia', 'sol', 'manhã', 'Vem', 'desafia', 'Traz', 'sonho', 'pro', 'mundo', 'Quem', 'queria', 'Palafitas', 'trapiches', 'farrapos', 'Filhos', 'mesma', 'agonia', 'cidade', 'braços', 'abertos', 'Num', 'cartão', 'postal', 'Com', 'punhos', 'fechados', 'vida', 'real', 'Lhes', 'nega', 'oportunidades', 'Mostra', 'face', 'dura', 'mal', 'Alagados', 'Trenchtown', 'Favela', 'Maré', 'esperança', 'vem', 'mar', 'Nem', 'antenas', 'Tv', 'arte', 'viver', 'dá', 'fé', 'Só', 'sabe', 'fé', 'quê', 'arte', 'viver', 'dá', 'fé', 'Só', 'sabe', 'fé', 'quê', 'Alagados', 'Trenchtown', 'Favela', 'Maré', 'esperança', 'vem', 'mar', 'Nem', 'antenas', 'Tv', 'arte', 'viver', 'dá', 'fé', 'Só', 'sabe', 'fé', 'quê', 'arte', 'viver', 'dá', 'fé', 'Só', 'sabe', 'fé', 'quê', 'Alagados', 'Trenchtown', 'Favela', 'Maré', 'esperança', 'vem', 'mar', 'Nem', 'antenas', 'Tv', 'arte', 'viver', 'dá', 'fé', 'Só', 'sabe', 'fé', 'quê', 'arte', 'viver', 'dá', 'fé', 'Alagados', 'Trenchtown', 'Favela', 'Maré', 'esperança', 'vem', 'mar', 'Nem', 'antenas', 'Tv', 'arte', 'viver', 'dá', 'fé', 'Só', 'sabe', 'fé', 'quê', 'arte', 'viver', 'dá', 'fé', 'Mas', 'arte', 'viver', 'dá', 'fé', 'Só', 'sabe', 'fé', 'quê', 'arte', 'viver', 'dá', 'fé', 'Só', 'sabe', 'fé', 'quê', 'arte', 'viver', 'dá', 'fé']",PT-BR,https://api.vagalume.com.br/search.php?art= Paralamas do Sucesso &mus=Alagados&apikey=dc668952146a4a25b6d06586e7b69708,exact,
Exagerado,Cazuza,"['Amor', 'vida', 'Daqui', 'eternidade', 'Nossos', 'destinos', 'traçados', 'Na', 'maternidade', 'Paixão', 'cruel', 'desenfreada', 'Te', 'trago', 'mil', 'rosas', 'roubadas', 'Pra', 'desculpar', 'mentiras', 'Minhas', 'mancadas', 'Exagerado', 'Jogado', 'pés', 'Eu', 'exagerado', 'Adoro', 'amor', 'inventado', 'Eu', 'nunca', 'vou', 'respirar', 'Se', 'notar', 'Eu', 'posso', 'morrer', 'fome', 'Se', 'amar', 'Por', 'largo', 'tudo', 'Vou', 'mendigar', 'roubar', 'matar', 'Até', 'coisas', 'banais', 'Pra', 'mim', 'tudo', 'nunca', 'Exagerado', 'Jogado', 'pés', 'Eu', 'exagerado', 'Adoro', 'amor', 'inventado', 'Que', 'largo', 'tudo', 'Carreira', 'dinheiro', 'canudo', 'Até', 'coisas', 'banais', 'Pra', 'mim', 'tudo', 'nunca', '©', 'Editora', 'Sigem']",PT-BR,https://api.vagalume.com.br/search.php?art= Cazuza &mus=Exagerado&apikey=dc668952146a4a25b6d06586e7b69708,exact,
Palco,GilbertoGil,"['Subo', 'nesse', 'palco', 'alma', 'cheira', 'talco', 'Como', 'bumbum', 'bebê', 'bebê', 'Minha', 'aura', 'clara', 'clarividente', 'pode', 'ver', 'Pode', 'ver', 'Trago', 'banda', 'sabe', 'onde', 'Luanda', 'Saberá', 'dar', 'valor', 'dar', 'valor', 'Vale', 'quanto', 'pesa', 'prá', 'preza', 'louco', 'bumbum', 'tambor', 'Do', 'tambor', 'Fogo', 'eterno', 'prá', 'afugentar', 'O', 'inferno', 'prá', 'outro', 'lugar', 'Fogo', 'eterno', 'prá', 'consumir', 'O', 'inferno', 'daqui', 'Fora', 'daqui', 'Venho', 'festa', 'sei', 'muitos', 'têm', 'testa', 'O', 'deus-sol', 'sinal', 'sinal', 'Eu', 'devoto', 'trago', 'cesto', 'alegrias', 'quintal', 'De', 'quintal', 'Há', 'cântaro', 'manda', 'Deus', 'música', 'Pedindo', 'prá', 'deixar', 'prá', 'deixar', 'Derramar', 'bálsamo', 'fazer', 'canto', 'cantar', 'cantar']",PT-BR,https://api.vagalume.com.br/search.php?art= Gilberto Gil &mus=Palco&apikey=dc668952146a4a25b6d06586e7b69708,exact,
RoupaNova,Anjo,"['Se', 'vê', 'estrelas', 'demais', 'Lembre', 'sonho', 'volta', 'atrás', 'Chega', 'perto', 'diz', 'anjo', 'Se', 'sente', 'corpo', 'colar', 'Solte', 'medo', 'bem', 'devagar', 'Chega', 'perto', 'diz', 'anjo', 'Bem', 'perto', 'diz', 'anjo', 'Se', 'coisa', 'louca', 'sai', 'olhar', 'Fique', 'silêncio', 'Deixe', 'amor', 'entrar', 'Pra', 'tanta', 'pressa', 'chegar', 'Se', 'sei', 'jeito', 'lugar', 'Se', 'sei', 'jeito', 'lugar', 'Se', 'vê', 'estrelas', 'demais', 'Lembre', 'sonho', 'volta', 'atrás', 'Chega', 'perto', 'diz', 'anjo', 'Se', 'sente', 'corpo', 'colar', 'Solte', 'medo', 'bem', 'devagar', 'Chega', 'perto', 'diz', 'anjo', 'Bem', 'perto', 'diz', 'anjo', 'Se', 'coisa', 'louca', 'sai', 'olhar', 'Fique', 'silêncio', 'deixe', 'amor', 'entrar', 'Pra', 'tanta', 'pressa', 'chegar', 'Se', 'sei', 'jeito', 'lugar', 'Se', 'sei', 'jeito', 'lugar', 'Anjo']",PT-BR,https://api.vagalume.com.br/search.php?art= Anjo &mus=Roupa-Nova&apikey=dc668952146a4a25b6d06586e7b69708,GoogleSearch OK,
BateCoração,ElbaRamalho,"['Bate', 'bate', 'bate', 'coração', 'Dentro', 'desse', 'velho', 'peito', 'Você', 'acostumado', 'ser', 'maltratado', 'ter', 'direitos', 'Bate', 'bate', 'bate', 'coração', 'Não', 'ligue', 'deixe', 'quiser', 'falar', 'ah', 'Porque', 'leva', 'dessa', 'vida', 'coração', 'É', 'amor', 'gente', 'pra', 'dar', 'x2', 'Oi', 'tum', 'tum', 'bate', 'coração', 'Oi', 'tum', 'coração', 'pode', 'bater', 'Oi', 'tum', 'tum', 'tum', 'bate', 'coração', 'Que', 'morro', 'amor', 'prazer', 'x2', 'As', 'águas', 'deságuam', 'mar', 'Meus', 'olhos', 'vivem', 'cheios', ""d'água"", 'Chorando', 'molhando', 'rosto', 'De', 'tanto', 'desgosto', 'causando', 'mágoas', 'Mas', 'coração', 'amor', 'amor', 'Era', 'pra', 'valer', 'ê', 'Por', 'gente', 'pena', 'sofre', 'chora', 'coração', 'morre', 'todo', 'dia', 'saber', 'x2', 'Oi', 'tum', 'tum', 'bate', 'coração', 'Oi', 'tum', 'coração', 'pode', 'bater', 'Oi', 'tum', 'tum', 'tum', 'bate', 'coração', 'Que', 'morro', 'amor', 'prazer', 'x2', 'As', 'águas', 'deságuam', 'mar', 'Meus', 'olhos', 'vivem', 'cheios', ""d'água"", 'Chorando', 'molhando', 'rosto', 'De', 'tanto', 'desgosto', 'causando', 'mágoas', 'Mas', 'coração', 'amor', 'amor', 'Era', 'pra', 'valer', 'ê', 'Por', 'gente', 'pena', 'sofre', 'chora', 'coração', 'morre', 'todo', 'dia', 'saber', 'x2', 'Oi', 'tum', 'tum', 'bate', 'coração', 'Oi', 'tum', 'coração', 'pode', 'bater', 'Oi', 'tum', 'tum', 'tum', 'bate', 'coração', 'Que', 'morro', 'amor', 'prazer', 'x3']",PT-BR,https://api.vagalume.com.br/search.php?art= Elba Ramalho &mus=Bate-Coracao&apikey=dc668952146a4a25b6d06586e7b69708,aprox,
Leva,TimMaia,"['Foi', 'bom', 'ficar', 'O', 'ano', 'inteiro', 'Pode', 'crer', 'legal', 'encontrar', 'Foi', 'amor', 'verdadeiro', 'É', 'bom', 'acordar', 'Quando', 'amanhece', 'dia', 'Dá', 'vontade', 'agradar', 'Te', 'trazer', 'alegria', 'Tão', 'bom', 'encontrar', 'Sem', 'ter', 'hora', 'marcada', 'Te', 'falar', 'amor', 'bem', 'baixinho', 'Quando', 'madrugada', 'Tão', 'bom', 'poder', 'despertar', 'fantasias', 'Te', 'envolver', 'acender', 'ligar', 'Te', 'fazer', 'companhia', 'Refrão', 'Leva', 'O', 'som', 'contigo', 'leva', 'faz', 'festa', 'Quero', 'ver', 'feliz', 'É', 'bom', 'Numa', 'turma', 'amigos', 'canção', 'fica', 'Escutando', 'digo', 'No', 'carro', 'rua', 'bar', 'Estou', 'sempre', 'contigo', 'Toda', 'vez', 'precisar', 'Você', 'amigo', 'Estou', 'pro', 'der', 'vier', 'Conte', 'sempre', 'comigo', 'Pela', 'estrada', 'buscando', 'emoções', 'Despertando', 'sentidos', 'Com', 'primavera', 'verão', 'No', 'outono', 'inverno', 'Nosso', 'caso', 'amor', 'sabor', 'De', 'sonho', 'eterno', 'Refrão', 'Leva', 'O', 'som', 'contigo', 'leva', 'faz', 'festa', 'Quero', 'ver', 'feliz']",PT-BR,https://api.vagalume.com.br/search.php?art= Tim Maia &mus=Leva&apikey=dc668952146a4a25b6d06586e7b69708,exact,
Fullgás,MarinaLima,"['Meu', 'mundo', 'faz', 'Música', 'letra', 'dança', 'Tudo', 'fullgás', 'Tudo', 'lança', 'Lança', 'Só', 'vou', 'contar', 'segredo', 'Não', 'nada', 'nada', 'mal', 'alcança', 'Pois', 'tendo', 'brinquedo', 'Nada', 'machuca', 'cansa', 'Então', 'venha', 'dizer', 'Da', 'vida', 'Noites', 'frio', 'Dia', 'mundo', 'estranho', 'pra', 'segurar', 'Então', 'onde', 'quer', 'vá', 'É', 'lá', 'Que', 'vou', 'estar', 'Amor', 'esperto', 'Tão', 'bom', 'amar', 'tudo', 'lindo', 'faço', 'Vem', 'vem', 'feliz', 'Você', 'abre', 'braços', 'gente', 'faz', 'país']",PT-BR,https://api.vagalume.com.br/search.php?art= Marina Lima &mus=Fullgas&apikey=dc668952146a4a25b6d06586e7b69708,exact,
LançaPerfume,RitaLee,"['Lança', 'menina', 'lança', 'todo', 'perfume', 'Desbaratina', 'dá', 'pra', 'ficar', 'imune', 'Ao', 'amor', 'cheiro', 'coisa', 'maluca', 'Vem', 'cá', 'bem', 'descola', 'carinho', 'Eu', 'neném', 'sossego', 'beijinho', 'vê', 'dá', 'prazer', 'ter', 'prazer', 'comigo', 'Me', 'aqueça', 'Me', 'vira', 'ponta', 'cabeça', 'Me', 'faz', 'gato', 'sapato', 'Me', 'deixa', 'quatro', 'ato', 'Me', 'enche', 'amor', 'amor', 'Lança', 'lança', 'perfume', 'Oh', 'oh', 'oh', 'oh', 'lança', 'lança', 'perfume', 'Lança', 'perfume']",PT-BR,https://api.vagalume.com.br/search.php?art= Rita Lee &mus=Lanca-Perfume&apikey=dc668952146a4a25b6d06586e7b69708,aprox,
NossoLoucoAmor,Gang90eAbsurdetes,"['Nosso', 'louco', 'amor', 'olhar', 'Quando', 'adeus', 'vem', 'acompanhar', 'Sem', 'perdão', 'aprender', 'errar', 'Meu', 'amor', 'vem', 'abandonar', 'Já', 'assim', 'Mares', 'sul', 'Entre', 'jatos', 'luz', 'beleza', 'dor', 'vida', 'sexual', 'selvagens', 'Agora', 'aqui', 'passou', 'dor', 'Na', 'rua', 'luz', 'cidade', 'ilumina', 'Nosso', 'louco', 'amor', 'Nosso', 'louco', 'amor', 'lance', 'dados', 'Não', 'abolirá', 'caso', 'Nosso', 'louco', 'amor', 'olhar', 'Quando', 'adeus', 'vem', 'acompanhar', 'Sem', 'perdão', 'aprender', 'errar', 'Meu', 'amor', 'vem', 'abandonar', 'Já', 'assim', 'Mares', 'sul', 'Entre', 'jatos', 'luz', 'beleza', 'dor', 'vida', 'sexual', 'selvagens', 'É', 'bom', 'saber', 'voltou', 'ser', 'Na', 'rua', 'estrela', 'ilumina', 'Nosso', 'louco', 'amor', 'Nosso', 'louco', 'amor', 'lance', 'dados', 'Não', 'abolirá', 'caso']",PT-BR,https://api.vagalume.com.br/search.php?art= Gang 90 e Absurdetes &mus=Nosso-Louco-Amor&apikey=dc668952146a4a25b6d06586e7b69708,aprox,
"Oqueé,oqueé",Gonzaguinha,"['Eu', 'fico', 'pureza', 'respostas', 'crianças', 'É', 'vida', 'É', 'bonita', 'bonita', 'Viver', 'ter', 'vergonha', 'ser', 'feliz', 'Cantar', 'beleza', 'ser', 'eterno', 'aprendiz', 'Eu', 'sei', 'Que', 'vida', 'devia', 'ser', 'bem', 'melhor', 'Mas', 'impede', 'repita', 'É', 'bonita', 'bonita', 'bonita', 'vida', 'vida', 'diga', 'lá', 'irmão', 'Ela', 'batida', 'coração', 'Ela', 'doce', 'ilusão', 'Mas', 'vida', 'Ela', 'amar', 'vida', 'sofrimento', 'Ela', 'alegria', 'lamento', 'O', 'O', 'irmão', 'Há', 'fale', 'vida', 'gente', 'nada', 'mundo', 'É', 'gota', 'tempo', 'Que', 'dá', 'segundo', 'Há', 'fale', 'divino', 'mistério', 'profundo', 'É', 'sopro', 'criador', 'atitude', 'repleta', 'amor', 'Você', 'diz', 'luto', 'prazer', 'Ele', 'diz', 'vida', 'viver', 'Ela', 'diz', 'melhor', 'morrer', 'Pois', 'amada', 'inferno', 'sofrer', 'Eu', 'sei', 'confio', 'moça', 'moça', 'ponho', 'força', 'fé', 'Somos', 'fazemos', 'vida', 'Como', 'der', 'puder', 'quiser', 'Sempre', 'desejada', 'errada', 'Ninguém', 'quer', 'morte', 'saúde', 'sorte', 'pergunta', 'roda', 'cabeça', 'agita', 'Fico', 'pureza', 'respostas', 'crianças', 'É', 'vida', 'É', 'bonita', 'bonita', 'É', 'vida', 'É', 'bonita', 'bonita']",PT-BR,https://api.vagalume.com.br/search.php?art= Gonzaguinha &mus=O-que-e-o-que-e&apikey=dc668952146a4a25b6d06586e7b69708,exact,
Sintonia,Tunai,"['Me', 'abraça', 'leva', 'pro', 'infinito', 'Me', 'faz', 'flutuar', 'Você', 'sonho', 'bonito', 'Nem', 'dá', 'pra', 'explicar', 'Te', 'quero', 'prescinto', 'Te', 'desejo', 'beijo', 'vamos', 'seguindo', 'Os', 'caminhos', 'vão', 'destino', 'Nós', 'sol', 'lua', 'juntos', 'O', 'amor', 'uniu', 'Os', 'mundos', 'gente', 'olha', 'namora', 'dança', 'balé', 'vida', 'Viver', 'tão', 'simples', 'Quando', 'prazer', 'Que', 'bom', 'gente', 'Tanta', 'energia', 'assim', 'Se', 'fica', 'afim', 'Quero', 'outra', 'vez', 'Paixão', 'sintonia']",PT-BR,https://api.vagalume.com.br/search.php?art= Tunai &mus=Sintonia&apikey=dc668952146a4a25b6d06586e7b69708,exact,
