Music;Artist;Text;Language;Url;Search Status;
Lôrabúrra;GabrieloPensador;Existem mulheres que são uma beleza  Mas quando abrem a boca  Hmm que tristeza!  Não não é o seu hálito que apodrece o ar  O problema é o que elas falam que não dá pra agüentar  Nada na cabeça  Personalidade fraca  Tem a feminilidade e a sensualidade de uma vaca  Produzidas com roupinhas da estação  Que viram no anúncio da televisão  Milhões de pessoas transitam pelas ruas mas conhecemos facilmente esse tipo de perua  Bundinha empinada pra mostrar que é bonita  E a cabeça parafinada pra ficar igual paquita   Lôira búrra!  Lôira búrra! Lôira búrra! Lôira búrra!  Elas estão em toda parte do meu Rio de Janeiro  E às vezes me interrogo se elas tão no mundo inteiro  À procura de carros  À procura de dinheiro  O lugar dessas cadelas era mesmo no puteiro  Só se preocupam em chamar a atenção  Não pelas idéias mas pelo burrão  Não pensam em nada  Só querem badalar  Estar na moda tirar onda beber e fumar  Cadelinhas de boate ou ratinhas de praia  Apenas os otários aturam a sua laia  E enquanto o playboy te dá dinheiro e atenção  Eu só saio com você se for pra ser o Ricardão   Lôrabúrra! Lôrabúrra! Lôrabúrra! Lôrabúrra!   Não eu não sou machista  Exigente talvez  Mas eu quero mulheres inteligentes  Não vocês  Vocês são o mais puro retrato da falsidade  Desculpa amor  Mas eu prefiro mulher de verdade  Você é medíocre e ainda sim orgulhosa  Lôraburra Não tá com nada e tá prosa  E o seu jeito forçado de falar é deprimente  Já entendi seu problema  Vocês tão muito carentes  Mas eu só vou te usar  Você não é nada pra mim  (Hmm meu amor  Foi bom pra você?)  ...Ah deixa eu dormir  Pra que dar atenção pra quem não sabe conversar?  Pra falar sobre o tempo ou sobre como estava o mar? Não  Eu prefiro dormir  Sai daqui  Eu já fui bem claro mas vou repetir  E pra voce me entender vou ser ate mais direto:  Lôrabúrra, cê não passa de mulher-objeto   Lôrabúrra!  Lôrabúrra! Lôrabúrra! Lôrabúrra!  Escravas da moda vocês são todas iguais  Cabelos, sorrisos e gestos artificiais  idéias banais e como dizem os Racionais:  (Mulheres vulgares  Uma noite e nada mais)  Lôrabúrra você e vulgar sim  Seus valores são deturpados você é leviana  Pensa que está com tudo mas se engana em sua frágil cabecinha de porcelana  A sua filosofia é ser bonita e gostosa  Fora disso é uma sebosa tapada e preconceituosa  Seus lindos peitos não merecem respeito  Marionetes alienadas vocês não têm jeito  Eu não sou agressivo  Contundente talvez  O Pensador dá valor às mulheres  Mas não vocês  Vocês são o mais puro retrato da falsidade  Desculpa amor  Mas eu prefiro mulher de verdade   Lôrabúrra!  Lôrabúrra! Lôrabúrra! Lôrabúrra!  É o problema não tá no cabelo  Tá na cabeca  Não se esqueça  Nem todas são sócias da farmácia (Lorácia)  Tem muita Lôrabúrra de cabelo preto e castanho por aí  É... Lôrabúrra morena, ruiva, preta...  Lôrabúrra careca  E tem a Lôrabúrra natural também (Loraça belzebúrra)  Cada Lôrabúrra é de um jeito mas todas sao iguais  Cê tá me entendendo?  (Eu gosto é de mulher)   Lôira búrra! Lôria búrra! Lôria búrra! Lôria búrra!;PT-BR;https://api.vagalume.com.br/search.php?art= Gabriel o Pensador &mus=Loraburra&apikey=dc668952146a4a25b6d06586e7b69708;exact
Penseemmim;LeandroeLeonardo;Em vez de você ficar pensando nele Em vez de você viver chorando por ele  Pensa em mim           Chore por mim Liga pra mim           Não, não liga pra ele  Pra ele Não chore por ele  Se lembre que eu há muito tempo te amo, te amo, te amo   Quero fazer você feliz                                      Vamos pegar o primeiro avião Com destino a felicidade                                     A felicidade  pra mim é você;PT-BR;https://api.vagalume.com.br/search.php?art= Leandro e Leonardo &mus=Pense-em-mim&apikey=dc668952146a4a25b6d06586e7b69708;aprox
Eumeamarrei;JoãoPauloeDaniel;Eu me amarrei Eu me amarrei Eu me amarrei No seu coração  Eu me amarrei Eu me amarrei Eu me amarrei Tô amarrado Nessa paixão  Ela me agarra Num chamêgo tão gostoso O meu corpo pega fogo É demais essa mulher  Chora a sanfona E eu aqui grudado nela A noite inteira um rela rela E é isso que ela quer  Eu ganho um beijo Num cantinho escondidinho E ela fala bem baixinho Seu desejo de mulher  Suor pingando Feito tampa de panela Xonado, gamado nela E é isso que ela quer  <---Criado Por Raviera--->;PT-BR;https://api.vagalume.com.br/search.php?art= Joao Paulo e Daniel &mus=Eu-me-amarrei&apikey=dc668952146a4a25b6d06586e7b69708;aprox
SemMedodeSerFeliz;ZezéDiCamargoeLuciano;Tira essa paixão da cabeça  Tira essa tristeza do olhar  Já não faz sentido essa busca  Já não vale a pena chorar  Tempo perdido,amor bandido que ele te fez  Final da história,você sem rumo mais uma vez   E como o rio busca o mar você vem me procurar  E encontra em meu peito esse amor q ele não quis te dar  Então viaja no meu corpo, sem medo de ser feliz  E eu te dou meu amor,faço amor como nunca fiz      REFRÃO  Perco a cabeça,me queimo em seu fogo  Eu sem juizo,faço o seu jogo  Sou seu brinquedo, o seu presente que caiu do ceu  Faço de tudo pra te agradar  Dorme em meus braços te faço sonhar  Mas nem amanheceu você ja me esqueceu  Mais uma vez você vai,leva um pedaço de mim  Mais uma vez vou ficar te esperando aqui       REPETE REFRAO;PT-BR;https://api.vagalume.com.br/search.php?art= Zeze Di Camargo e Luciano &mus=Sem-Medo-de-Ser-Feliz&apikey=dc668952146a4a25b6d06586e7b69708;aprox
RecadoaMinhaAmada;Katinguelê;Lua Vai... Iluminar os pensamentos dela Falar pra ela que sem ela eu não vivo Viver sem ela é o meu pior castigo Va dizer,  que se ela for eu vou sentir saudades Dos velhos tempos em que a felicidade Reinava em nossos pensamentos Lua...   Lua Vai Dizer Que a minha paz depende da vontade E da bondade vinda dessa moça Em perdoar meus sentimentos Lua Ora, vá dizer, Que ela sem mim não tem felicidade Que moço igual não há pela cidade, Mande um recado à minha amada, lua vai...;PT-BR;https://api.vagalume.com.br/search.php?art= Katinguele &mus=Recado-a-Minha-Amada&apikey=dc668952146a4a25b6d06586e7b69708;exact
Lávemonegão;CravoeCanella;Lá vem o negão  Cheio de paixão  Te catá, te catá, te catá  Querendo ganhar todas menininhas  Nem coroa ele perdoa não    Fungou no cangote  Da linda morena  Te catá, te catá, te catá  Loirinha a cafungada do negão É um problema  Loirinha a cafungada do negão  É um problema   Se ninguém soube lhe amar  Pode se preparar chegou a salvação  Só alegria, pode se arrumar  Que chegou o negão   Mas se é compromissada  É melhor não vacilar Basta um sorriso um olhar  Para o negão te catar   Lá vem o negão  Cheio de paixão  Te catá, te catá, te catá  Querendo ganhar todas menininhas  Nem coroa ele perdoa não    Fungou no cangote  Da linda morena  Te catá, te catá, te catá  Loirinha a cafungada do negão É um problema  Loirinha com a cafungada do negão  É um problema   Vem negão, vem depressa  É o mulherio a gritar  Vem negão, a hora é essa  Vamos deitar e rolar   Na praia, na rua, no supermercado  Na feira é a maior curtição  As garotinhas já vem requebrando  Pra ficar com esse negão;PT-BR;https://api.vagalume.com.br/search.php?art= Cravo e Canella &mus=La-vem-o-negao&apikey=dc668952146a4a25b6d06586e7b69708;aprox
CartãoPostal;Olodum;Pelourinho não é mais é Pelourinho não é mais não Pelourinho não é mais sim  Pelourinho não é mais aquele Olha a cara dele (bis)  Você não fica a toa Tem muita gente boa (bis)  Aqui tudo mudou São quinze anos que brilhou (bis)  Olodum Filhos do Sol Reluz e Seduz o meu amor (bis)  Negros conscientizados cantam e tocam no Pelô (bis)  Pelourinho primeiro mundo Cartão postal de Salvador (bis)  Passa lá Passa lá Passa lá que eu vou Passa lá Passa lá Passa lá no Pelô (bis);PT-BR;https://api.vagalume.com.br/search.php?art= Olodum &mus=Cartao-Postal&apikey=dc668952146a4a25b6d06586e7b69708;exact
ChorandoSeFoi;Kaoma;Chorando se foi quem um dia só me fez chorar Chorando se foi quem um dia só me fez chorar  Chorando estará, ao lembrar de um amor Que um dia não soube cuidar Chorando estará, ao lembrar de um amor Que um dia não soube cuidar...  A recordação vai estar com ele aonde for A recordação vai estar pra sempre aonde eu for  Dança, sol e mar, guardarei no olhar O amor faz perder encontrar Lambando estarei ao lembrar que este amor Por um dia um instante foi rei  A recordação vai estar com ele aonde for A recordação vai estar pra sempre aonde eu for  Chorando estara ao lembrar de um amor Que um dia nao soube cuidar Canção, riso e dor, melodia de amor Um momento que fica no ar;PT-BR;https://api.vagalume.com.br/search.php?art= Kaoma &mus=Chorando-Se-Foi&apikey=dc668952146a4a25b6d06586e7b69708;exact
Swingdacor;DanielaMercury;Não, não me abandone, não me desespere. Porque eu não posso ficar sem você,(bis) Porque eu não posso ficar, ficar sem te ver...  Vem pro swing da cor Relaxar o calor E quem sabe me amarrar Vem, o teu sorriso é pequeno No teu beijo tem veneno Está querendo me apaixonar Te curupaco kioiô Eu sou Muzenza larauê Te curupaco kioiô Eu sou Muzenza larauê Aia ulêlêlê lêlê aia ulêlêlê lêlê aia;PT-BR;https://api.vagalume.com.br/search.php?art= Daniela Mercury &mus=Swing-da-cor&apikey=dc668952146a4a25b6d06586e7b69708;aprox
EssaTalLiberdade;SóPraContrariar;O que é que eu vou fazer com essa tal liberdade Se estou na solidão pensando em você Eu nunca imaginei sentir tanta saudade Meu coração não sabe como te esquecer  Eu andei errado, eu pisei na bola Troquei quem mais amava por uma ilusão Mas a gente aprende a vida é uma escola Não é assim que acaba uma grande paixão  Quero te abraçar quero te beijar Te desejo noite e dia Quero me prender todo em você Você é tudo o que eu queria  O que é que eu vou fazer com esse fim de tarde Pra onde quer que eu olhe lembro de você Não sei se fico aqui ou mudo de cidade Sinceramente amor não sei o que fazer  Eu andei errado, eu pisei na bola Achei que era melhor cantar outra canção Mas a gente aprende a vida é uma escola Eu troco a liberdade pelo teu perdão  Quero te abraçar quero te beijar Te desejo noite e dia Quero me prender todo em você Você é tudo que eu queria;PT-BR;https://api.vagalume.com.br/search.php?art= So Pra Contrariar &mus=Essa-Tal-Liberdade&apikey=dc668952146a4a25b6d06586e7b69708;aprox
Catedral;ZéliaDuncan;O deserto  Que atravessei  Ninguém me viu passar  Estranha e só  Nem pude ver  Que o céu é maior  Tentei dizer mas vi você  Tão longe de chegar  Mas perto de algum lugar   É deserto  Onde eu te encontrei  Você me viu passar  Correndo só  Nem pude ver  Que o tempo é maior  Olhei pra mim  Me vi assim  Tão perto de chegar  Onde você não está  No silêncio uma catedral  Um templo em mim  Onde eu possa ser imortal  Mas vai existir  Eu sei  Vai ter que existir  Vai resistir nosso lugar  Solidão  Quem pode evitar  Te encontro enfim  Meu coração é secular  Sonha e deságua  Dentro de mim  Amanhã devagar  Me diz  Como voltar   Se eu disser  Que foi por amor  Não vou mentir pra mim  Se eu disser  Deixa pra depois  Não foi sempre assim  Tentei dizer Mas vi você Tão longe de chegar Mas perto de algum lugar...;PT-BR;https://api.vagalume.com.br/search.php?art= Zelia Duncan &mus=Catedral&apikey=dc668952146a4a25b6d06586e7b69708;exact
TomaJuízo;ZezéDiCamargoeLuciano;Hoje estou aqui Vim falar de mim Preciso refazer a minha vida Não quero ser mais um na sua estrada A sua salvação de madrugada  Hoje estou aqui Vai ter que decidir Cansei de ter você pela metade Eu quero é amor de corpo inteiro Amor maior que o mundo,verdadeiro  Toma cuidado A vida muda o jogo de repente Toma juízo Me ajude a consertar o amor da gente  Toma cuidado Eu posso reverter essa partida Toma juízo Eu vou tirar você da minha vida;PT-BR;https://api.vagalume.com.br/search.php?art= Zeze Di Camargo e Luciano &mus=Toma-Juizo&apikey=dc668952146a4a25b6d06586e7b69708;aprox
CachimboDaPaz;GabrielOPensador,LuluSantos;A cri A cri A criminalidade toma conta da cidade A sociedade põe a cupa nas autoridades O cacique oficial viajou pro Pantanal Porque aqui a violência 'tá demais E lá encontrou um velho índio que usava um fio dental E fumava um cachimbo da paz O presidente deu um tapa no cachimbo e na hora De voltar pra capital ficou com preguiça Trocou seu paletó pelo fio dental e nomeou O velho índio pra ministro da justiça E o novo ministro chegando na cidade Achou aquela tribo violenta demais Viu que todo cara pálida vivia atrás das grades E chamou a TV e os jornais E disse "índio chegou trazendo novidade Índio trouxe o cachimbo da paz" Maresia, sente a maresia Maresia, uuhu Apaga a fumaça do revólver, da pistola Manda a fumaça do cachimbo pra cachola Acende, puxa, prende, passa Índio quer cachimbo, índio quer fazer fumaça Todo mundo experimenta o cachimbo da floresta Dizem que é do bom Dizem que não presta Querem proibir, querem liberar E a polêmica chegou até o congresso Tudo isso deve ser pra evitar a concorrência Porque não é Hollywood mas é o sucesso O cachimbo da paz deixou o povo mais tranquilo Mas o fumo acabou porque só tinha oitenta quilos E o povo aplaudiu quando o índio partiu pra selva E prometeu voltar com uma tonelada Só que quando ele voltou "sujou"! A polícia federal preparou uma cilada "O cachimbo da paz foi proibido, entra na caçamba vagabundo Vamo' pra DP, ê êê, índio 'tá fodido Porque lá o pau vai comer!" Maresia, sente a maresia Maresia, uuhu Apaga a fumaça do revólver, da pistola Manda a fumaça do cachimbo pra cachola Acende, puxa, prende, passa Índio quer cachimbo, índio quer fazer fumaça Na delegacia só tinha viciado e delinquente Cada um com um vício e um caso diferente Um cachaceiro esfaqueou o dono do bar Porque ele não vendia pinga fiado E um senhor bebeu uísque demais Acordou com um travesti e assassinou o coitado Um viciado no jogo apostou a mulher Perdeu a aposta e ela foi sequestrada Era tanta ocorrência, tanta violência Que o índio não 'tava entendendo nada Ele viu que o delegado fumava um charuto fedorento E acendeu um "da paz" pra relaxar Mas quando foi dar um tapinha Levou um tapão violento e um chute naquele lugar Foi mandado pro presídio e no caminho assistiu Um acidente provocado por excesso de cerveja Uma jovem que bebeu demais Atropelou um padre e os noivos Na porta da igreja E pro índio nada mais faz sentido Com tantas drogas Porque só o seu cachimbo é proibido? Maresia, sente a maresia Maresia, uuhu Apaga a fumaça do revólver, da pistola Manda a fumaça do cachimbo pra cachola Acende, puxa, prende, passa Índio quer cachimbo, índio quer fazer fumaça Na penitenciária um "índio fora da lei" Conheceu os criminosos de verdade Entrando, saindo e voltando Cada vez mais perigosos pra sociedade Aí, cumpádi, 'tá rolando um sorteio na prisão Pra reduzir a super lotação Todo mês alguns presos tem que ser executados E o índio dessa vez foi um dos sorteados E tentou acalmar os outros presos "Peraí, vamô fumar um cachimbinho da paz" Eles começaram a rir E espancaram o velho índio até não poder mais E antes de morrer ele pensou "Essa tribo é atrasada demais Eles querem acabar com a violência Mas a paz é contra a lei e a lei é contra a paz" E o cachimbo do índio continuava proibido Mas se você quer comprar é mais fácil que pão Hoje em dia ele é vendido Pelos mesmos bandidos que mataram o velho índio na prisão Maresia, sente a maresia Maresia, uuhu Apaga a fumaça do revólver, da pistola Manda a fumaça do cachimbo pra cachola Acende, puxa, prende, passa Índio quer cachimbo, índio quer fazer fumaça Maresia, sente a maresia Maresia, uuhu Apaga a fumaça do revólver, da pistola Sente a marisia Maresia Índio quer cachimbo, índio quer fazer fumaça Apaga a fumaça do revólver, da pistola Sente a marisia, Acende, puxa, prende, passa (uuhu) Apaga a fumaça do revólver, da pistola Sente a maresia Maresia Índio quer cachimbo, índio quer fazer fumaça Apaga a fumaça do revólver, da pistola Manda a fumaça do cachimbo pra cachola Acende, puxa, prende, passa Índio quer cachimbo, índio quer fazer fumaça Apaga a fumaça do revólver, da pistola Manda a fumaça do cachimbo pra cachola Acende, puxa, prende, passa Índio quer cachimbo, índio quer fazer fumaça Apaga a fumaça do revólver, da pistola Manda a fumaça do cachimbo pra cachola;PT-BR;https://api.vagalume.com.br/search.php?art= Gabriel O Pensador, Lulu Santos &mus=Cachimbo-Da-Paz&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
NuncaVouDeixarVocê;Karametade;Não mudou nada em mim Tenho os mesmos amigos As mesmas manias Eu não troco de time, nem santo, nem guias        Sou fiel até mesmo ao fazer fantasia Meu coração é assim Só quero o teu amor                                    Pular a cerca eu pulei, mas só você eu amei Errar eu já errei, mas com você eu voltei Transar eu já transei, mas com você que eu fiquei       Você é quem manda no meu coração Você é que acende o fogo da paixão, Quem é que dá show na hora de amar, Quem sabe fazer meu corpo delirar                          Você põe verdade na minha ilusão É minha loucura é minha tentação Você dá um show na hora do prazer Por isso é que eu nunca vou deixar você Meu coração é assim  Só quero o teu amor Pular a cerca eu pulei, mas só você eu amei Errar eu já errei, mas com você eu voltei  Transar eu já transei, mas com você que eu fiquei   Você é quem manda no meu coração Você é que acende o fogo da paixão, Quem é que dá show na hora de amar, Quem sabe fazer meu corpo delirar                         Você põe verdade na minha ilusão É minha loucura é minha tentação Você dá um show na hora do prazer Por isso é que eu nunca cou deixar voce!;PT-BR;https://api.vagalume.com.br/search.php?art= Karametade &mus=Nunca-Vou-Deixar-Voce&apikey=dc668952146a4a25b6d06586e7b69708;exact
SóLove;ClaudinhoeBuchecha;Só love, só love Só love, só love Só love, só love, só love, só love  Quero de novo com você Me atracar com o gosto, corpo, alma e coração Venero demais o meu prazer Controlo o calendário sem utilizar as mãos  Quero de novo com você Me atracar com o gosto, corpo, alma e coração Venero demais o meu prazer Controlo o calendário sem utilizar as mãos  Amor vou esperar, pra ter o seu prazer Seu corpo é mais quente que o sol Eu vivo a sonhar, pensando em você Delírios de jogar futebol (2x)  Só love, só love Só love, só love Só love, só love, só love, só love  E mesmo que eu arriscasse alguém Não seria tão bom quanto é Eu não vou confiar em ninguém E nem vou me envolver com qualquer Pra despir toda essa razão E a emoção transparecer Deixarei que os momentos se vão Pra amar tem que ser com você  Só love, só love Só love, só love Só love, só love, só love, só love;PT-BR;https://api.vagalume.com.br/search.php?art= Claudinho e Buchecha &mus=So-Love&apikey=dc668952146a4a25b6d06586e7b69708;aprox
Mineirinho/SaidaMinhaAba;SóPraContrariar;Eu não tenho culpa De comer quietinho No meu cantinho Boto pra quebrar Levo a minha vida Bem do meu jeitinho Sou de fazer Não sou de falar Eu não tenho culpa De comer quietinho No meu cantinho Boto pra quebrar Levo a minha vida Bem do meu jeitinho Sou de fazer Não sou de falar Quer saber o que tenho pra lhe dar Vai fazer você delirar Tem sabor de queijo com docinho Oh meu benzinho, você vai gostar É tão maneiro Uai, é bom demais Não tem como duvidar O meu tempero Uai, mineiro, faz Vem provar se amarrar É tão maneiro Uai, é bom demais Não tem como duvidar O meu tempero Uai, mineiro, faz Quem prova se amarra Eu disse ai ai não tem como duvidar Faz, faz, quem prova se amarra Ai ai não tem como duvidar Faz, faz, quem prova se amarra Eu não tenho culpa De comer quietinho No meu cantinho Boto pra quebrar Levo a minha vida Bem do meu jeitinho Sou de fazer Não sou de falar Eu não tenho culpa De comer quietinho No meu cantinho Boto pra quebrar Levo a minha vida Bem do meu jeitinho Quero fazer Não sou de falar Quer saber o que tenho pra lhe dar Vai fazer você delirar Tem sabor de queijo com docinho Oh meu benzinho, oh meu benzinho você vai gostar É tão maneiro Uai, é bom demais Não tem como duvidar O meu tempero Uai, mineiro, faz Quem prova se amarra É tão maneiro Uai, é bom demais Não tem como duvidar O meu tempero Uai, mineiro, faz Quem prova se amarra Eu disse ai, eu disse ai não tem como duvidar Faz, faz, quem prova se amarra Ai ai não tem como duvidar Faz, faz, quem prova se amarra E sai pra lá, se manca, vê se me esquece Não aguento mais já estou com estresse Se dou a mão, quer logo o pé Isso me aborrece Sai pra lá bicão, sai pra lá mané Vê se desaparece É toda a hora meu cumpadre Quebra o galho aí É um qualquer emprestado Sempre a me pedir Se tô bebendo uma cerveja Bebe no meu copo Se acendo um cigarro Quer fumar pra mim Chego no pagode Quer entrar comigo Se ganho uma garota Tenta me atrasar Fica me marcando Pra não ter perigo de perder Minha carona Quando eu me mandar Da minha aba, da minha aba Da minha aba Sai da minha aba Sai pra lá Sem essa de não poder me ver Sai da minha aba Sai pra lá Não aturo mais você Sai da minha aba Sai pra lá Sem essa de não poder me ver Sai da minha aba Sai pra lá Não aturo mais você Da minha aba, da minha aba Da minha aba Sai da minha aba Sai pra lá Sem essa de não poder me ver Sai da minha aba Sai pra lá Não aturo mais você Sai da minha aba Sai pra lá Sem essa de não poder me ver Sai da minha aba Sai pra lá Não aturo mais você Ai ai Ai ai Ai ai Não aturo mais você Ai ai Não aturo mais você;PT-BR;https://api.vagalume.com.br/search.php?art= So Pra Contrariar &mus=Mineirinho-/-Sai-da-Minha-Aba&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
VemNhaNhã;BoquinhaDaGarrafa;Intro: G  D7  C  D7  G  D7      G Ai, ai, ai                     C         D7     G - Que foi minha filha? É lua cheia dupla ...                     D7                      G Seu jeito me deixa louco, eu quero te namorar                D7                     G Dance comigo colado e deixe o corpo suar                    D7                         G É no calor do seu corpo que o meu esquenta também                     C          D7           G Me transformando em fogo, no balé do vai e vem                     D7 Vem nha nha, devagarinho                         G Vem nha nha, vem de mansinho                        C Vem nha nha, bem gostosinho         D7             G E vem comigo, vem nha nha                       D7                           G Não diga que está cansada que já nha nhou com alguém                  D7                             G Te quero bem assanhada, não fique de nhém nhém nhém                 D7                        G Agora faça um pedido, com muito amor e emoção                    C             D7          G ;PT-BR;https://api.vagalume.com.br/search.php?art= Boquinha Da Garrafa &mus=Vem-Nha-Nha&apikey=dc668952146a4a25b6d06586e7b69708;aprox
Aprimeiravista;DanielaMercury;Quando não tinha nada, eu quis Quando tudo era ausência, esperei Quando tive frio, tremi Quando tive coragem, liguei  Quando chegou carta, abri Quando ouvi Prince, dancei Quando o olho brilhou, entendi Quando criei asas, voei  Quando me chamou, eu vim Quando dei por mim, tava aqui Quando lhe achei, me perdi Quando vi você, me apaixonei  Quando não tinha nada, eu quis Quando tudo era ausência, esperei Quando tive frio, tremi Quando tive coragem, liguei  Quando chegou carta, abri Quando ouvi Salif Keita, dancei Quando o olho brilhou, entendi Quando criei asas, voei  Quando me chamou, eu vim Quando dei por mim, tava aqui Quando lhe achei, me perdi Quando vi você, me apaixonei  Ohhh amara zaia zoie di zaia di zaia zaiii ingado annn Ohhh amara zaia zoie di zaia di zaia zaiii ingado annn....;PT-BR;https://api.vagalume.com.br/search.php?art= Daniela Mercury &mus=A-primeira-vista&apikey=dc668952146a4a25b6d06586e7b69708;aprox
Naboquinhadagarrafa;Ciadopagode;No samba ela disse que rala                   No samba eu la vi ela quebrar                                  No samba ela gosta do rala, rala                                                            Me trocou pela garrafa, nao aguentou e foi ralar         Vai ralando na boquinha da garrafa  E na boca da garrafa  Vai descendo na boquinha da garrafa  E na boca da garrafa  Desce mais, desce mais um pouquinho                                 Desce mais, desce devagarinho                  Vai saindo da boquinha da garrafa                             E da boca da garrafa                             Vai subindo na boquinha da garrafa                            E na boca da garrafa                          Sobe mais, sobe mais um pouquinho                       Sobe mais, sobe devagarinho           Sim, ela gosta do rala, rala e no embalo do samba                                                 Ela so pensa em ralar                                                Ela gosta do rala, rala viu a boca da garrafa                         Nao aguentou e foi ralar.                            (Desde o inicio)  Vai ralando na boquinha da garrafa E na boca da garrafa         Sobe e desce na boquinha da garrafa;PT-BR;https://api.vagalume.com.br/search.php?art= Cia do pagode &mus=Na-boquinha-da-garrafa&apikey=dc668952146a4a25b6d06586e7b69708;aprox
BeijaEu;MarisaMonte;Seja eu,  Seja eu,  Deixa que eu seja eu. E aceita O que seja seu. Então deita e aceita eu.  Molha eu,  Seca eu,  Deixa que eu seja o céu E receba O que seja seu. Anoiteça e amanheça eu.  Beija eu, Beija eu, Beija eu, me beija. Deixa O que seja ser  Então beba e receba Meu corpo no seu corpo,  Eu no meu corpo, Deixa,  Eu me deixo Anoiteça e amanheça;PT-BR;https://api.vagalume.com.br/search.php?art= Marisa Monte &mus=Beija-Eu&apikey=dc668952146a4a25b6d06586e7b69708;aprox
OlhaAmor;GianeGiovani;Olha amor tô morrendo de saudade Coração ta com vontade de sentir o seu pulsar Olha amor eu vi todos os meus planos Se perdendo em desenganos, vi meu mundo desabar Olha amor foram tantas por aí Tive às vezes que mentir que eu tinha te esquecido Olha amor eu mentia para o mundo Mas a saudade profunda fez minha vida mais sofrida  Olha amor a saudade doi demais  Roubou toda a minha paz Ta difícil te esquecer Olha amor por favor não me esqueça Estou perdendo a cabeça  De saudade de você;PT-BR;https://api.vagalume.com.br/search.php?art= Gian e Giovani &mus=Olha-Amor&apikey=dc668952146a4a25b6d06586e7b69708;aprox
OMaisBeloDosBelos;DanielaMercury;Quem é que sobe a ladeira do Curuzu? E a coisa mais linda de se ver? É o Ilê Ayê O Mais Belo Dos Belos Sou eu, sou eu Bata no peito mais forte E diga: Eu sou Ilê  Não me pegue não, não, não Me deixe à vontade Não me pegue não, não, não Me deixe à vontade Deixe eu curtir o Ilê O charme da liberdade Como é que é? Deixe eu curtir o Ilê O charme da liberdade  Quem não curte não sabe, negão o que está perdendo É tanta felicidade O Ilê Ayê vem trazendo 18 anos de glória, não São 18 dias Nessa linda trajetória No carnaval da Bahia  E a galera a dizer! Não me pegue não, não, não Me deixe à vontade Não me pegue não, não, não Me deixe à vontade Deixe eu curtir o Ilê O charme da Liberdade Como é que é? Deixe eu curtir o Ilê O charme da liberdade  É tão hipnotizante, negão O swing dessa banda A minha beleza negra Aqui é você quem manda Vai exalar seu charme, vai Para o mundo ver Vem mostrar que você é A Deusa Negra do Ilê E a galera a dizer!  Não me pegue não, não, não Me deixe à vontade Não me pegue não, não, não Me deixe à vontade Deixe eu curtir o Ilê O charme da liberdade Deixe eu curtir o Ilê O charme da liberdade  É sábado de carnaval, seu negão Que tremendo zum, zum, zum Ele está se preparando para subir o Curuzu Quem não aguenta chora, não, não de tanta emoção Deus teve o imenso prazer de criar essa perfeição E a galera a dizer!  Não me pegue não, não, não Me deixe à vontade Não me pegue não, não, não Me deixe à vontade Deixe eu curtir o Ilê O charme da liberdade Como é que é? Deixe eu curtir o Ilê O charme da liberdade  Quem é que sobe a ladeira do Curuzu? E a coisa mais linda de se ver? É o Ilê Ayê O Mais Belo Dos Belos Sou eu, sou eu Bata no peito mais forte E diga: eu sou Ilê ;PT-BR;https://api.vagalume.com.br/search.php?art= Daniela Mercury &mus=O-Mais-Belo-Dos-Belos&apikey=dc668952146a4a25b6d06586e7b69708;aprox
Eubuscoumaestrela;GianeGiovani;No que está pensando, Pergunta meu coração Eu estava sonhando E o seu pranto me despertou Estou na tristeza E o silêncio me abraçou Esse sonho não faz parar, Todo pranto que já rolou Não consigo me perdoar E me culpo por essa dor Se eu te amo tanto, Por que sofrer, sem seu amor  Eu busco uma estrela Que um dia deixei fugir Ela levou pro ceu A razão do meu existir Eu busco uma estrela Que uma noite me abandonou Uma estrela tão bela, A mulher que me conquistou;PT-BR;https://api.vagalume.com.br/search.php?art= Gian e Giovani &mus=Eu-busco-uma-estrela&apikey=dc668952146a4a25b6d06586e7b69708;aprox
EuJuro;LeandroeLeonardo;Eu vejo a luz do seu olhar Como uma noite de luar Luz que me guia onde eu for Você Meu motivo pra sorrir Caminho certo pra seguir Saiba que é só teu Meu verdadeiro amor  Eu juro Por mim mesmo, Por Deus, por meus pais Vou te amar Eu juro Que esse amor não acaba jamais Vou te amar É tanto querer, é tanta paixão Te amo do fundo do meu coração Eu juro  Um homem e uma mulher Juntos pro que der e vier A meia luz, a dois, a sós Então A gente vai sonhar E conseguir realizar Um mundo de amor sem fim Porque só depende de nós  Eu juro Por mim mesmo, Por Deus, por meus pais Vou te amar Eu juro Que esse amor não acaba jamais Vou te amar É tanto querer, é tanta paixão Te amo do fundo do meu coração Eu juro Eu juro;PT-BR;https://api.vagalume.com.br/search.php?art= Leandro e Leonardo &mus=Eu-Juro&apikey=dc668952146a4a25b6d06586e7b69708;aprox
