Music;Artist;Text;Language;Url;Search Status;
Gita;RaulSeixas;"Eu que já andei pelos quatro cantos do mundo procurando, foi justamente num sonho que Ele me falou"  Às vezes você me pergunta Por que é que eu sou tão calado Não falo de amor quase nada Nem fico sorrindo ao teu lado  Você pensa em mim toda hora Me come, me cospe, me deixa  Talvez você não entenda Mas hoje eu vou lhe mostrar  Eu sou a luz das estrelas Eu sou a cor do luar Eu sou as coisas da vida Eu sou o medo de amar  Eu sou o medo do fraco A força da imaginação O blefe do jogador Eu sou, eu fui, eu vou  Gita gita gita gita gita  Eu sou o seu sacrifício A placa de contra-mão O sangue no olhar do vampiro E as juras de maldição  Eu sou a vela que acende Eu sou a luz que se apaga Eu sou a beira do abismo Eu sou o tudo e o nada  Por que você me pergunta Perguntas não vão lhe mostrar Que eu sou feito da terra Do fogo, da água e do ar  Você me tem todo dia Mas não sabe se é bom ou ruim Mas saiba que eu estou em você Mas você não está em mim  Das telhas eu sou o telhado A pesca do pescador A letra A tem meu nome Dos sonhos eu sou o amor  Eu sou a dona de casa Nos pegue-pagues do mundo Eu sou a mão do carrasco Sou raso, largo, profundo  Gita gita gita gita gita  Eu sou a mosca da sopa E o dente do tubarão Eu sou os olhos do cego E a cegueira da visão  Mas eu sou o amargo da língua A mãe, o pai e o avô O filho que ainda não veio O início, o fim e o meio (2x) Eu sou o início, o fim e o meio (3x);PT-BR;https://api.vagalume.com.br/search.php?art= Raul Seixas &mus=Gita&apikey=dc668952146a4a25b6d06586e7b69708;exact
MeuCaroAmigo;ChicoBuarque;Meu caro amigo me perdoe, por favor Se eu não lhe faço uma visita Mas como agora apareceu um portador Mando notícias nessa fita Aqui na terra 'tão jogando futebol Tem muito samba, muito choro e rock'n' roll Uns dias chove, noutros dias bate sol Mas o que eu quero é lhe dizer que a coisa aqui tá preta Muita mutreta pra levar a situação Que a gente vai levando de teimoso e de pirraça E a gente vai tomando, que também, sem a cachaça Ninguém segura esse rojão  Meu caro amigo eu não pretendo provocar Nem atiçar suas saudades Mas acontece que não posso me furtar A lhe contar as novidades Aqui na terra 'tão jogando futebol Tem muito samba, muito choro e rock'n' roll Uns dias chove, noutros dias bate sol Mas o que eu quero é lhe dizer que a coisa aqui tá preta É pirueta pra cavar o ganha-pão Que a gente vai cavando só de birra, só de sarro E a gente vai fumando que, também, sem um cigarro Ninguém segura esse rojão  Meu caro amigo eu quis até telefonar Mas a tarifa não tem graça Eu ando aflito pra fazer você ficar A par de tudo que se passa Aqui na terra 'tão jogando futebol Tem muito samba, muito choro e rock'n' roll Uns dias chove, noutros dias bate sol Mas o que eu quero é lhe dizer que a coisa aqui tá preta Muita careta pra engolir a transação E a gente tá engolindo cada sapo no caminho E a gente vai se amando que, também, sem um carinho Ninguém segura esse rojão  Meu caro amigo eu bem queria lhe escrever Mas o correio andou arisco Se me permitem, vou tentar lhe remeter Notícias frescas nesse disco Aqui na terra 'tão jogando futebol Tem muito samba, muito choro e rock'n' roll Uns dias chove, noutros dias bate sol Mas o que eu quero é lhe dizer que a coisa aqui tá preta A Marieta manda um beijo para os seus Um beijo na família, na Cecília e nas crianças O Francis aproveita pra também mandar lembranças A todo pessoal Adeus   1976 © by Trevo Editora Musical Ltda;PT-BR;https://api.vagalume.com.br/search.php?art= Chico Buarque &mus=Meu-Caro-Amigo&apikey=dc668952146a4a25b6d06586e7b69708;aprox
GostavaTantodeVoce;TimMaia;Não sei porque você se foi Quantas saudades eu senti E de tristezas vou viver E aquele adeus não pude dar...  Você marcou em minha vida Viveu, morreu Na minha história Chego a ter medo do futuro E da solidão Que em minha porta bate...  E eu! Gostava tanto de você Gostava tanto de você...  Eu corro, fujo desta sombra Em sonho vejo este passado E na parede do meu quarto Ainda está o seu retrato Não quero ver pra não lembrar Pensei até em me mudar Lugar qualquer que não exista O pensamento em você...  E eu! Gostava tanto de você Gostava tanto de você...  Não sei porque você se foi Quantas saudades eu senti E de tristezas vou viver E aquele adeus não pude dar...  Você marcou em minha vida Viveu, morreu Na minha história Chego a ter medo do futuro E da solidão Que em minha porta bate...  E eu! Gostava tanto de você Gostava tanto de você...  Eu corro, fujo desta sombra Em sonho vejo este passado E na parede do meu quarto Ainda está o seu retrato Não quero ver pra não lembrar Pensei até em me mudar Lugar qualquer que não exista O pensamento em você...  E eu! Gostava tanto de você Gostava tanto de você...;PT-BR;https://api.vagalume.com.br/search.php?art= Tim Maia &mus=Gostava-Tanto-de-Voce&apikey=dc668952146a4a25b6d06586e7b69708;aprox
AloneAgain;GilbertO’Sullivan;In a little while from now If I'm not feeling any less sour I promise myself to treat myself And visit a nearby tower And climbing to the top will throw myself off In an effort to make it clear to whoever What it's like when you're shattered Left standing in the lurch at a church Where people saying: "My God, that's tough" "She stood him up" "No point in us remaining" "We may as well go home" As I did on my own Alone again, naturally To think that only yesterday I was cheerful, bright and gay Looking forward to who wouldn't do The role I was about to play? But as if to knock me down Reality came around And without so much as a mere touch Cut me into little pieces Leaving me to doubt Talk about God in His mercy Who if He really does exist Why did He desert me? In my hour of need I truly am indeed Alone again, naturally It seems to me that there are more hearts Broken in the world that can't be mended Left unattended What do we do? What do we do? Alone again, naturally Looking back over the years And whatever else that appears I remember I cried when my father died Never wishing to hide the tears And at sixty-five years old My mother, God rest her soul Couldn't understand why the only man She had ever loved had been taken Leaving her to start with a heart so badly broken Despite encouragement from me No words were ever spoken And when she passed away I cried and cried all day Alone again, naturally Alone again, naturally;PT-BR;https://api.vagalume.com.br/search.php?art= Gilbert O’Sullivan &mus=Alone-Again&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
CharlieBrown;BenitoDiPaula;Eh! Meu amigo Charlie Eh! Meu amigo Charlie Brown, Charlie Brown Se você quiser, vou lhe mostrar A nossa São Paulo, terra da garoa Se você quiser, vou lhe mostrar Bahia de Caetano, nossa gente boa Se você quiser, vou lhe mostrar A lebre mais bonita do Imperial Se você quiser, vou lhe mostrar Meu Rio de Janeiro, nosso carnaval Eh! Meu amigo Charlie Eh! Meu amigo Charlie Brown, Charlie Brown Se você quiser, vou lhe mostrar                                Vinícius de Moraes e o som de Jorge Ben Se você quiser, vou lhe mostrar Torcida do Flamengo, coisa igual não tem Eh! Meu amigo Charlie Eh! Meu amigo Charlie Brown, Charlie Brown Se você quiser, vou lhe mostrar Luiz Gonzaga, rei do meu baião Se você quiser, vou lhe mostrar Brasil de Ponta a ponta do meu coração;PT-BR;https://api.vagalume.com.br/search.php?art= Benito Di Paula &mus=Charlie-Brown&apikey=dc668952146a4a25b6d06586e7b69708;aprox
ANoiteVaiChegar;LadyZu;A noite vai chegar Meu pensamento está tão longe Eu sei que vou sonhar Momentos de um mundo distante Hey, hey, hey, yeah, yeah A noite vai chegar Meu pensamento está tão longe Eu sei que vou sonhar Momentos de um mundo distante Hey, hey, hey Em minha vida eu sempre quis ser feliz Mas o destino é quem diz O que vai me acontecer Hey, hey Em minha vida só desejei ter você Sempre ao meu lado dizendo Que sem mim não pode viver A noite vai chegar Meu pensamento está tão longe Eu sei que vou sonhar Momentos de um mundo distante Hey, hey, hey, yeah, yeah A noite vai chegar Meu pensamento está tão longe Eu sei que vou sonhar Momentos de um mundo distante Hey, hey, hey Já não consigo Mais esperar tanto assim Quero que fique comigo Vou lhe dar tudo de mim Hey, hey Venha sem medo Diga o que pensa e o quer Diga que a vida é mais vida Se eu for a sua mulher Eu sei que vou te amar Não quero mais te olhar;PT-BR;https://api.vagalume.com.br/search.php?art= Lady Zu &mus=A-Noite-Vai-Chegar&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
OVira;SecoseMolhados;O gato preto cruzou a estrada Passou por debaixo da escada. E lá no fundo azul na noite da floresta. A lua iluminou a dança, a roda, a festa. Vira, vira, vira Vira, vira, vira homem, vira, vira Vira, vira, lobisomen Vira, vira, vira Vira, vira, vira homem, vira, vira Bailam corujas e pirilampos entre os sacis e as fadas. E lá no fundo azul na noite da floresta. A lua iluminou a dança, a roda, a festa. Vira, vira, vira Vira, vira, vira homem, vira, vira Vira, vira, lobisomen Vira, vira, vira Vira, vira, vira homem, vira, vira Bailam corujas e pirilampos entre os sacis e as fadas. E lá no fundo azul na noite da floresta. A lua iluminou a dança, a roda, a festa. Vira, vira, vira Vira, vira, vira homem, vira, vira Vira, vira, lobisomen Vira, vira, vira Vira, vira, vira homem, vira, vira;PT-BR;https://api.vagalume.com.br/search.php?art= Secos e Molhados &mus=O-Vira&apikey=dc668952146a4a25b6d06586e7b69708;aprox
SeverinaXique-Xique;GenivalLacerda;Quem não conheçe Severina Xique-xique, que botou uma butique para vida melhorar. Pedro Caroço, filho de Zé vagamela, passa o dia na esquina fazendo aceno para ela.  Ele tá de olho é na butique dela! Ele tá de olho é na butique dela! Ele tá de olho é na butique dela! Ele tá de olho é na butique dela!  Antigamente Severina, coitadinha, era muito pobrezinha, ninguém quis le namorar. Mas hoje em dia só porque tem uma butique, pensando em lhe dar trambique, Pedro quer lhe paqueirar, haih.  Refrão  A severina não dá confiança, Pedro, eu acho que'la tem medo de perder o que arranjou. Pedro Caroço é insistente, não desiste, na vontade ele persiste, finge que se apaixonou, haih.  Refrão  Severina, minha filha não vai na onda de Pedro. Olha! ele só tem interesse em você, sabe porquê? Por que você tem uma botique, minha filha! Agora você querendo um sócio, olha aqui seu Babá. Hahahahai... passa-lá Severina! Lá ta tão bonzinho agora! Oh meu Deus, xau!.  Refrão  O Severina, como é?Resolve minha filha! Se quiser, pisiu, passa-lá! Hahai... Ai Jesus, olha se tu não vier já tem uma loira! Dona Graça ta lá! hiheiiehee ai, xau!.;PT-BR;https://api.vagalume.com.br/search.php?art= Genival Lacerda &mus=Severina-Xique-Xique&apikey=dc668952146a4a25b6d06586e7b69708;aprox
Umavidasó(Paredetomarapilula);OdairJosé;Já nem sei há quanto tempo Nossa vida é uma vida só E nada mais Nossos dias vão passando E você sempre deixando Tudo pra depois Todo dia a gente ama Mais você não quer deixar nascer O fruto desse amor Não entende que é preciso Ter alguém em nossa vida Seja como for Você diz que me adora Que tudo nessa vida sou eu Então eu quero ver você Esperando um filho meu Então eu quero ver você Esperando um filho meu Pare de tomar a pílula Pare de tomar a pílula Pare de tomar a pílula Porque ela não deixa o nosso filho nascer Pare de tomar a pílula Pare de tomar a pílula Pare de tomar a pílula Porque ela não deixa o nosso filho nascer Pare de tomar a pílula Pare de tomar a pílula Pare de tomar a pílula Porque ela não deixa o nosso filho nascer Você diz que me adora Que tudo nessa vida sou eu Então eu quero ver você Esperando um filho meu Então eu quero ver você Esperando um filho meu Pare de tomar a pílula Pare de tomar a pílula Pare de tomar a pílula Porque ela não deixa o nosso filho nascer Pare de tomar a pílula Pare de tomar a pílula Pare de tomar a pílula Porque ela não deixa o nosso filho nascer Pare de tomar a pílula Pare de tomar a pílula Pare de tomar a pílula Porque ela não deixa o nosso filho nascer;PT-BR;https://api.vagalume.com.br/search.php?art= Odair Jose &mus=Uma-vida-so-(Pare-de-tomar-a-pilula)&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
Moça;Wando;Moça me espere amanhã levo o meu coração  Pronto pra te entregar Moça moça eu te prometo eu me viro do avesso  Só pra te abraçar Moça sei que já não é pura   Teu passado é tão forte pode até machucar Moça, dobre as mangas do tempo  Jogue o teu sentimento todo em minhas mãos  Eu quero me enrolar nos teus cabelos Abraçar teu corpo inteiro   Morrer de amor de amor me perder;PT-BR;https://api.vagalume.com.br/search.php?art= Wando &mus=Moca&apikey=dc668952146a4a25b6d06586e7b69708;exact
Voufestejar;BethCarvalho;Chora, não vou ligar Chegou a hora Vais me pagar Pode chorar, pode chorar És, o teu castigo Brigou comigo  Sem ter por que Vou festejar, vou festejar O teu sofrer, o teu penar Você pagou com traição A quem sempre lhe deu a mão Você pagou com traição A quem sempre lhe deu a mão;PT-BR;https://api.vagalume.com.br/search.php?art= Beth Carvalho &mus=Vou-festejar&apikey=dc668952146a4a25b6d06586e7b69708;aprox
BestOfMyLove;TheEmotions;Doesn't take much to make me happy And make me smile with glee Never never will I feel discouraged 'Cause our love's no mystery Demonstrating love and affection That you give so openly, yeah I like the way you make me feel about you, baby Want the whole wide world to see Oh oh, you've got the best of my love Oh oh (oh), you've got the best of my love Oh oh, you've got the best of my love Oh oh (oh), you've got the best of my love Flowing in and out of changes Kind that come around each day My life has a better meaning Love has kissed me in a beautiful way Oh, yeah (My love, my love) Oh, oh, oh, yeah (My love, my love) ooh (Ooh, ooh, ooh, ooh, ooh) Oh, got the best of my love Oh oh (yes you do), you've got the best of my love Oh oh, you've got the best of my love Oh oh, you've got the best of my love Demonstrating free love and affection That you give so openly, yeah The way I feel about you baby Can't explain it Want the whole wide world to see Oh, but in my heart you're all I need You for me and me for you Oh yeah, it's growing everyday, baby Oh, oh, oh Doo, doo, doo, doo, doo, doo, doo, doo (ow) Oh oh oh oh oh oh, you've got the best of my love Oh oh oh oh oh oh you've got the best of my love Oh, giving you the best of my love My love (my love), my love (my love) Oh, giving you the best of my love My love (my love), oh yeah Oh oh oh oh oh oh, you've got the best of my love Oh oh oh oh oh oh, you've got the best of my love Oh, giving you the best of my love (You've got the best, you've got the best) (You've got the best, you've got the best love) Oh, giving you the best of my love;PT-BR;https://api.vagalume.com.br/search.php?art= The Emotions &mus=Best-Of-My-Love&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
OMestre-SaladosMares;ElisRegina;Há muito tempo, nas águas da Guanabara O dragão do mar reapareceu Na figura de um bravo feiticeiro A quem a história não esqueceu  Conhecido como navegante negro Tinha a dignidade de um mestre-sala E ao acenar pelo mar na alegria das regatas Foi saudado no porto pelas mocinhas francesas Jovens polacas e por batalhões de mulatas  Rubras cascatas jorravam das costas dos santos  Entre cantos e chibatas Inundando o coração do pessoal do porão Que, a exemplo do feiticeiro, gritavam então  Glória aos piratas! Às mulatas! Às sereias! Glória à farofa! À cachaça! Às baleias! Glória a todas as lutas inglórias Que através da nossa história Não esquecemos jamais Salve o navegante negro! Que tem por monumento, as pedras pisadas do cais.  Mas faz muito tempo...;PT-BR;https://api.vagalume.com.br/search.php?art= Elis Regina &mus=O-Mestre-Sala-dos-Mares&apikey=dc668952146a4a25b6d06586e7b69708;aprox
Don’tLetMeBeMisunderstood;SantaEsmeralda,LeroyGomez;Baby, do you understand me now Sometimes I feel a little mad Well, don't you know that no-one alive Can always be an angel When things go wrong I seem to be bad I'm just a soul who's intentions are good Oh Lord, please don't let me be misunderstood If I seem edgy, I want you to know That I never meant to take it out on you Life has it's problems and I've got my share And that's one thing I never meant to do 'Cause I love you Baby, don't you know I'm just human And I've thoughts like any other man And sometimes I find myself alone and regretting Some foolish thing, some foolish thing I've done But I'm just a soul who's intentions are good Oh Lord, please don't let me be misunderstood If I seem edgy, I want you to know That I never meant to take it out on you Life has it's problems and I've got my share And that's one thing I never meant to do 'Cause I love you Baby, don't you know I'm just human And I've thoughts like any other man But sometimes I find myself alone regretting Some foolish thing, some foolish thing I've done But I'm just a soul who's intentions are good Oh Lord, please don't let me be misunderstood 'Cause I'm just a soul who's intentions are good Oh Lord, please don't let me be misunderstood Oh Lord, don't let me be misunderstood Don't let me be, don't let me be misunderstood No, no, no, no, no, no, no, no, no, no, no;PT-BR;https://api.vagalume.com.br/search.php?art= Santa Esmeralda, Leroy Gomez &mus=Dont-Let-Me-Be-Misunderstood&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
LeftSide;LikeaLocomotion;Heavens, good heavens, there she goes With the maxi smile and the mini clothes She makes my blood as hot as the sun Heavens, good heavens, I got to run Like a Lo-lo-lo-lo-lo-lo-lo-locomotion Like a lo-lo-lo-lo-lo-lo-lo-locomotion I'm mo-mo-mo-mo-mo-mo-moving Mo-mo-mo-mo-mo-mo-moving Lo-lo-lo-lo-lo-lo-lo-locomotion Wait for me, what is your name? Are you alone, that's a shame Didn't mama tell you that little girls Need a man like me in this wild world? Like a Lo-lo-lo-lo-lo-lo-lo-locomotion Like a lo-lo-lo-lo-lo-lo-lo-locomotion I'm mo-mo-mo-mo-mo-mo-moving Mo-mo-mo-mo-mo-mo-moving Lo-lo-lo-lo-lo-lo-lo-locomotion Heavens, good heavens, your name is Hazy (What a nice sound, it makes me crazy) Never met a girl like you! Got to have you, yes, I do Like a Lo-lo-lo-lo-lo-lo-lo-locomotion Like a lo-lo-lo-lo-lo-lo-lo-locomotion I'm mo-mo-mo-mo-mo-mo-moving Mo-mo-mo-mo-mo-mo-moving Lo-lo-lo-lo-lo-lo-lo-locomotion Hooohooo Hooohooo Like a lo-lo-lo-lo-lo-lo-lo-locomotion Like a lo-lo-lo-lo-lo-lo-lo-locomotion Like a lo-lo-lo-lo-lo-lo-lo-locomotion Like a lo-lo-lo-lo-lo-lo-lo-locomotion Like a lo-lo-lo-lo-lo-lo-lo-locomotion Like a lo-lo-lo-lo-lo-lo-lo-locomotion Like a lo-lo-lo-lo-lo-lo-lo-locomotion;PT-BR;https://api.vagalume.com.br/search.php?art= Like a Locomotion &mus=Left-Side&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
RaindropsKeepFallin’OnMyHead;B.J.Thomas;Raindrops are falling on my head And just like the guy whose feet are too big for his bed Nothing seems to fit Those raindrops are falling on my head, they keep falling So I just did me some talking to the sun And I said I didn't like the way he got things done Sleeping on the job Those raindrops are falling on my head, they keep falling But there's one thing I know The blues they send to meet me Won't defeat me, it won't be long Till happiness steps up to greet me Raindrops keep falling on my head But that doesn't mean my eyes will soon be turning red Crying's not for me 'Cause I'm never gonna stop the rain by complaining Because I'm free Nothing's worrying me It won't be long till happiness steps up to greet me Raindrops keep falling on my head But that doesn't mean my eyes will soon be turning red Crying's not for me 'Cause I'm never gonna stop the rain by complaining Because I'm free Nothing's worrying me;PT-BR;https://api.vagalume.com.br/search.php?art= B.J.Thomas &mus=Raindrops-Keep-Fallin-On-My-Head&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
MacArthurPark;DonnaSummer;Spring was never waiting for us, dear It ran one step ahead As we followed in the dance MacArthur's Park is melting in the dark All the sweet, green icing flowing down Someone left the cake out in the rain I don't think that I can take it 'Cause it took so long to bake it And I'll never have that recipe again Oh, no I recall the yellow cotton dress Foaming like a wave On the ground beneath your knees The birds, like tender babies in your hands And the old men playing Chinese checkers by the trees MacArthur's Park is melting in the dark All the sweet, green icing flowing down Someone left the cake out in the rain I don't think that I can take it 'Cause it took so long to bake it And I'll never have that recipe again Oh, no MacArthur's Park is melting in the dark All the sweet, green icing flowing down Someone left my cake out in the rain And I don't think that I can take it 'Cause it took so long to bake it And I'll never have that recipe again Oh, no, oh;PT-BR;https://api.vagalume.com.br/search.php?art= Donna Summer &mus=MacArthur-Park&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
NuvemPassageira;HermesAquino;Eu sou nuvem passageira Que com o vento se vai Eu sou como um cristal bonito Que se quebra quando cai  Não adianta escrever meu nome numa pedra Pois esta pedra em pó vai se transformar Você não vê que a vida corre contra o tempo Sou um castelo de areia na beira do mar  Eu sou nuvem passageira Que com o vento se vai Eu sou como um cristal bonito Que se quebra quando cai  A lua cheia convida para um longo beijo Mas o relógio te cobra o dia de amanhã Estou sozinho, perdido e louco, no meu leito E a namorada analisada por sobre o divã  Eu sou nuvem passageira Que com o vento se vai Eu sou como um cristal bonito Que se quebra quando cai  Por isso agora o que eu quero é dançar na chuva Não quero nem saber de me fazer ou me matar Eu vou deixar em dia a vida e a minha energia Sou um castelo de areia na beira do mar.  Eu sou nuvem passageira Que com o vento se vai Eu sou como um cristal bonito Que se quebra quando cai  Eu sou nuvem passageira Que com o vento se vai Eu sou como um cristal bonito Que se quebra quando cai  Eu sou nuvem passageira Que com o vento se vai Eu sou como um cristal bonito Que se quebra quando cai  Eu sou nuvem passageira Que com o vento se vai Eu sou como um cristal bonito Que se quebra quando cai;PT-BR;https://api.vagalume.com.br/search.php?art= Hermes Aquino &mus=Nuvem-Passageira&apikey=dc668952146a4a25b6d06586e7b69708;aprox
MeninadeCabelosLongos;Agepê;E! E! Ei! Menina de cabelos longos Quero te levar pra longe E no primeiro bonde a gente pode partir..ei menina  Quem sabe indo pro Recife ou então Sergipe A gente compra um jipe lá Ou direto pra Bahia Que eu tenho uma tia lá  Prá só comer, beber, dormir e não pagar Pra comer, beber, dormir Prá comer, beber, dormir  Prá comer, beber, dormir e não pagar  Ei! Ei! Ei! Menina de cabelos longos Quero te levar pra longe E no primeiro bonde a gente pode partir  Eu sei que no Nordeste tem cabra da peste No Norte tem faca de corte e calor Mas vou levar cheio de bala Um trezoitão na mala e um ventilador  Ei! Menina Que vida boa a gente vai levar Melhor que a vida de rainha e rei Melhor que tudo que se imaginar   Prá só comer, beber, dormir e não pagar Pra comer, beber, dormir Prá comer, beber, dormir  Prá comer, beber, dormir e não pagar  Ei! Ei! Ei! Menina de cabelos longos Quero te levar pra longe E no primeiro bonde a gente pode partir..ei menina;PT-BR;https://api.vagalume.com.br/search.php?art= Agepe &mus=Menina-de-Cabelos-Longos&apikey=dc668952146a4a25b6d06586e7b69708;exact
Debaixodoscaracóis;RobertoCarlos;Um dia a areia branca seus pés irão tocar E vai molhar seus cabelos a água azul do mar Janelas e portas vão se abrir pra ver você chegar E ao se sentir em casa, sorrindo vai chorar   Debaixo dos caracóis dos seus cabelos Uma história pra contar de um mundo tão distante Debaixo dos caracóis dos seus cabelos Um soluço e a vontade de ficar mais um instante   As luzes e o colorido Que você vê agora Nas ruas por onde anda,  na casa onde mora Você olha tudo e nada Lhe faz ficar contente Você só deseja agora Voltar pra sua gente   Debaixo dos caracóis dos seus cabelos Uma história pra contar de um mundo tão distante Debaixo dos caracóis dos seus cabelos Um soluço e a vontade de ficar mais um instante  Você anda pela tarde E o seu olhar tristonho Deixa sangrar no peito Uma saudade, um sonho Um dia vou ver você Chegando num sorriso Pisando a areia branca Que é seu paraíso.  Debaixo dos caracóis dos seus cabelos Uma história pra contar de um mundo tão distante Debaixo dos caracóis dos seus cabelos Um soluço e a vontade de ficar mais um instante  Debaixo dos caracóis dos seus cabelos Uma história pra contar de um mundo tão distante Debaixo dos caracóis dos seus cabelos Um soluço e a vontade de ficar mais um instante   Debaixo dos caracóis dos seus cabelos Uma história pra contar de um mundo tão distante Debaixo dos caracóis dos seus cabelos Um soluço e a vontade de ficar mais um instante;PT-BR;https://api.vagalume.com.br/search.php?art= Roberto Carlos &mus=Debaixo-dos-caracois&apikey=dc668952146a4a25b6d06586e7b69708;aprox
MalucoBeleza;RaulSeixas;Enquanto você Se esforça pra ser Um sujeito normal E fazer tudo igual Eu do meu lado Aprendendo a ser louco Um maluco total Na loucura real  Controlando A minha maluquez Misturada Com minha lucidez Vou ficar Ficar com certeza Maluco beleza Eu vou ficar Ficar com certeza Maluco beleza  E esse caminho Que eu mesmo escolhi É tão fácil seguir Por não ter onde ir Controlando A minha maluquez Misturada Com minha lucidez Eeeeeeeeuu! Controlando A minha maluquez Misturada Com minha lucidez  Vou ficar Ficar com certeza Maluco beleza Eu vou ficar Ficar com certeza Maluco beleza Eu vou ficar Ficar com toda certeza Maluco, maluco beleza;PT-BR;https://api.vagalume.com.br/search.php?art= Raul Seixas &mus=Maluco-Beleza&apikey=dc668952146a4a25b6d06586e7b69708;aprox
LoveUnlimitedOrchestra;Love’sTheme;Play our love's theme tonight My love's here, it's no dream tonight It"s been so long Since we've danced to our love song I know the melody that made him mine Will be the melody that keeps him close to me (love's theme) Play our love's theme once more Make him feel, like he felt before While the lights are low Please, let the music flow I know that the melody that made him mine Will be the melody that keeps him close to me (love's theme) Play our love's theme again Touch his heart, touch his soul and then Once we sip the wine His lips will come to mine I know that the melody that made him mine Will be the melody that keeps him close to me Love's theme;PT-BR;https://api.vagalume.com.br/search.php?art= Love’s Theme &mus=Love-Unlimited-Orchestra&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
Êbaiana;ClaraNunes;Ê baiana Ê ê ê baiana, baianinha Ê baiana Ê ê ê baiana  Baiana boa Gosta do samba Gosta da roda E diz que é bamba Baiana boa Gosta do samba Gosta da roda E diz que é bamba  Olha Toca a viola Que ela quer sambar Ela gosta do samba Ela quer rebolar Toca a viola Que ela quer sambar Ela gosta do samba Ela quer rebolar  Ê baiana  Ê baiana Ê ê ê baiana, baianinha Ê baiana Ê ê ê baiana;PT-BR;https://api.vagalume.com.br/search.php?art= Clara Nunes &mus=E-baiana&apikey=dc668952146a4a25b6d06586e7b69708;aprox
PavãoMysteriozo;Ednardo;Pavão misterioso Pássaro formoso Tudo é mistério Nesse teu voar Ai se eu corresse assim Tantos céus assim Muita história Eu tinha pra contar Pavão misterioso Pássaro formoso Tudo é mistério Nesse teu voar Ai se eu corresse assim Tantos céus assim Muita história Eu tinha pra contar Pavão misterioso Nessa cauda Aberta em leque Me guarda moleque De eterno brincar Me poupa do vexame De morrer tão moço Muita coisa ainda Quero olhar Pavão misterioso Pássaro formoso Tudo é mistério Nesse teu voar Ai se eu corresse assim Tantos céus assim Muita história Eu tinha pra contar Pavão misterioso Meu pássaro formoso No escuro dessa noite Me ajuda a cantar Derrama essas faíscas Despeja esse trovão Desmancha isso tudo, oh Que não é certo não Pavão misterioso Pássaro formoso Um conde raivoso Não tarda a chegar Não temas, minha donzela Nossa sorte nessa guerra Eles são muitos Mas não podem voar;PT-BR;https://api.vagalume.com.br/search.php?art= Ednardo &mus=Pavao-Mysteriozo&apikey=dc668952146a4a25b6d06586e7b69708;GoogleSearch OK
Sobradinho;Sá,RodrixeGuarabyra;Intro: E C#m E C#m      O homem chega e já desfaz a natureza                                           Tira a gente põe represa, diz que tudo vai mudar             O São Francisco lá pra cima da Bahia                                         Diz que dia menos dia vai subir bem devagar                                      E passo a passo vai cumprindo a profecia                                       Do beato que dizia que o sertão ia alagar                   O sertão vai virar mar   Dá no coração  O medo que algum dia        O mar também vire sertão            Vai virar mar  Dá no coração    O medo que algum dia            O mar também vire sertão           Adeus Remanso, Casa Nova, Sento-sé               Adeus Pilão Arcado vem o rio te engolir            Debaixo d'água lá se vai a vida inteira                 Por cima da cachoeira o Gaiola vai sumir             Vai ter barragem no salto do Sobradinho                   E o povo vai se embora com medo de se afogar       O sertão vai virar mar  Dá no coração    O medo que algum dia          O mar também vire sertão     Vai virar mar  Dá no coração     O medo que algum dia  O mar também vire sertão;PT-BR;https://api.vagalume.com.br/search.php?art= Sa, Rodrix e Guarabyra &mus=Sobradinho&apikey=dc668952146a4a25b6d06586e7b69708;exact
